,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Center Freq (Hz),Tipo,Id,Determinacion,Comportamiento,Calidad,fname,fname_annot,sensor_name
1767,0.0,59.999994792,3154.639,3773.196,3750.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1768,0.0,59.999994792,3835.052,4701.031,4125.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1769,0.0,59.999994792,4824.742,5443.299,5250.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1770,0.0,59.999994792,5319.588,5938.144,5625.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1771,0.0,59.999994792,7175.258,8103.093,7500.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1772,1.633663225,59.10890576,10762.887,12804.124,12375.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1773,0.0,59.999994792,9402.062,10268.041,9750.0,BIO,INSECT,,,REGULA,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1774,44.900986201,48.16831265,8536.082,23567.01,18375.0,BIO,INSECT,,,BUENO,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1775,41.278499606,59.914861624,35742.083,42391.773,38625.0,BIO,INSECT,,,REGULA,G047_20220322_193000.WAV,G047_20220322_193000.txt,G047
1776,0.0,59.999994792,0.0,10268.041,6000.0,GEO,LLUVIA,,,,G047_20220327_060000.WAV,G047_20220327_060000.txt,G047
1777,20.099008156,23.465344498,17814.433,31349.573,24750.0,BIO,INSECT,,,REGULA,G047_20220327_060000.WAV,G047_20220327_060000.txt,G047
1778,0.0,59.999994792,3216.495,4082.474,3750.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1779,27.772274817,28.019799548,10144.33,22639.175,14250.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1780,0.0,59.999994792,3896.907,4391.753,4125.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1781,27.227720409,59.999994792,17443.299,20350.515,18750.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1782,0.0,59.999994792,4948.454,5567.01,5250.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1783,10.643563433,14.999998698,8412.371,24686.033,10875.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1784,0.0,59.999994792,6804.124,7546.392,7125.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1785,33.316828791,59.999994792,4329.897,4948.454,4500.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1786,0.0,59.999994792,5814.433,6247.423,6000.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1787,0.0,59.999994792,9030.928,10082.474,9375.0,BIO,INSECT,,,REGULA,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1788,27.128710516,59.999994792,11072.165,12742.268,12375.0,BIO,INSECT,,,BUENO,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1789,36.078456648,37.168655417,33942.155,41817.155,37500.0,,INDETE,,,,G047_20220329_200000.WAV,G047_20220329_200000.txt,G047
1790,3.267326449,59.999994792,0.0,804.124,375.0,BIO,AVEVOC,MOMSUB,,BUENO,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1791,0.0,59.999994792,2907.216,3711.34,3375.0,BIO,INSECT,,,BUENO,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1792,0.0,59.999994792,3835.052,4453.608,4125.0,BIO,INSECT,,,REGULA,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1793,33.06930406,37.376234379,11381.443,12123.711,12000.0,BIO,INSECT,,,BUENO,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1794,0.891089032,59.999994792,14103.093,30907.214,22125.0,BIO,INSECT,,,BUENO,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1795,0.0,59.999994792,5505.155,7731.959,7125.0,BIO,INSECT,,,REGULA,G047_20220414_053000.WAV,G047_20220414_053000.txt,G047
1796,0.0,59.999994792,0.0,9154.639,6750.0,GEO,LLUVIA,,,,G047_20220417_063000.WAV,G047_20220417_063000.txt,G047
1797,0.0,59.999994792,3216.495,3958.763,3750.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1798,0.445544516,59.999994792,0.0,680.412,0.0,BIO,AVEVOC,MOMSUB,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1799,0.0,59.999994792,5876.289,6309.278,6000.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1800,0.0,59.999994792,6865.979,7793.814,7500.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1801,0.0,59.999994792,9340.206,10144.33,9750.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1802,0.0,59.999994792,10762.887,11319.588,10875.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1803,35.990095886,57.871282105,17381.443,20783.505,18750.0,BIO,INSECT,,,BUENO,G047_20220417_173000.WAV,G047_20220417_173000.txt,G047
1804,0.0,59.999994792,0.0,371.134,0.0,ANT,,,,,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1805,0.0,59.999994792,2907.216,3278.351,3000.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1806,0.0,59.999994792,3340.206,4020.619,3750.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1807,0.0,59.999994792,4639.175,5257.732,4875.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1808,0.0,59.999994792,7422.68,7793.814,7500.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1809,0.0,59.999994792,6556.701,8412.371,7875.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1810,0.0,59.999994792,9649.485,20103.093,16125.0,BIO,INSECT,,,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1811,49.485437572,52.459218571,36396.569,48186.043,39000.0,BIO,MURCIE,VESPER,BUSQUE,REGULA,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1812,54.528994346,57.104383733,36186.043,49449.201,38250.0,BIO,MURCIE,VESPER,BUSQUE,BUENO,G048_20220329_193000.WAV,G048_20220329_193000.txt,G048
1813,22.722770305,28.11880944,556.701,3896.907,1875.0,BIO,AVEVOC,,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1814,0.198019785,4.55445505,4082.474,6309.278,5625.0,BIO,AVEVOC,,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1815,32.02970019,35.099006854,3154.639,6247.423,5625.0,BIO,AVEVOC,,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1816,40.198016313,59.405935437,3340.206,6371.134,5625.0,BIO,AVEVOC,,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1817,1.188118709,17.920790524,0.0,1051.546,0.0,BIO,AVEVOC,PATCAY,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1818,16.633661922,21.683166435,6061.856,8288.66,7125.0,BIO,INSECT,,,REGULA,G048_20220403_060000.WAV,G048_20220403_060000.txt,G048
1819,0.0,59.999994792,0.0,494.845,0.0,ANT,,,,,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1820,0.0,59.999994792,3216.495,3896.907,3750.0,BIO,INSECT,,,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1821,0.099009892,44.108907062,4577.32,4886.598,4875.0,BIO,INSECT,,,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1822,0.0,59.999994792,6371.134,8721.649,7500.0,BIO,INSECT,,,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1823,0.0,59.999994792,14474.227,15402.062,15000.0,BIO,INSECT,,,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1824,0.0,59.999994792,11134.021,19298.969,15000.0,BIO,INSECT,,,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1825,6.405705117,8.289257771,31807.229,40674.699,35250.0,BIO,MURCIE,MOLMOL,BUSQUE,BUENO,G048_20220405_200000.WAV,G048_20220405_200000.txt,G048
1826,0.0,59.999994792,0.0,37608.247,3000.0,GEO,LLUVIA,,,,G048_20220421_053000.WAV,G048_20220421_053000.txt,G048
1827,42.673263622,48.514847274,432.99,2103.093,1500.0,BIO,AVEVOC,CAMGRY,,BUENO,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1828,8.217821069,52.47524297,1175.258,8907.216,7500.0,BIO,AVEVOC,PITSUL,,BUENO,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1829,0.940593978,7.821781499,556.701,2350.515,1125.0,BIO,AVEVOC,ARACAJ,,BUENO,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1830,30.59405675,39.653461904,247.423,1113.402,375.0,BIO,AVEVOC,PATCAY,,REGULA,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1831,0.0,59.999994792,0.0,371.134,0.0,ANT,,,,,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1832,0.0,59.999994792,6556.701,7979.381,7500.0,BIO,INSECT,,,REGULA,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1833,0.0,59.999994792,11567.01,22639.175,16875.0,BIO,INSECT,,,MALO,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1834,20.44554278,58.366331567,61.856,2783.505,375.0,BIO,AVEVOC,,,MALO,G048_20220424_063000.WAV,G048_20220424_063000.txt,G048
1835,44.900986201,58.514846406,1175.258,10268.041,7875.0,BIO,AVEVOC,RUPMAG,,BUENO,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1836,0.0,59.999994792,0.0,432.99,0.0,ANT,,,,,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1837,0.0,59.999994792,2783.505,3463.918,3000.0,BIO,INSECT,,,REGULA,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1838,0.0,59.999994792,3958.763,4329.897,4125.0,BIO,INSECT,,,REGULA,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1839,0.544554408,59.999994792,3835.052,4762.887,4125.0,BIO,INSECT,,,REGULA,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1840,0.0,59.999994792,7113.402,8845.361,8250.0,BIO,INSECT,,,REGULA,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1841,46.08910491,46.435639533,10144.33,21216.495,15750.0,BIO,INSECT,,,REGULA,G048_20220424_173000.WAV,G048_20220424_173000.txt,G048
1842,0.0,59.999994792,680.412,2907.216,2250.0,BIO,HERPET,,,BUENO,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1843,0.0,59.999994792,3340.206,4329.897,3750.0,BIO,INSECT,,,BUENO,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1844,0.0,59.999994792,4762.887,5134.021,4875.0,BIO,INSECT,,,REGULA,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1845,0.0,59.999994792,5814.433,6123.711,6000.0,BIO,INSECT,,,BUENO,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1846,0.0,59.999994792,9525.773,10453.608,9750.0,BIO,INSECT,,,BUENO,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1847,0.0,59.999994792,6309.278,9525.773,6750.0,BIO,INSECT,,,REGULA,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1848,0.0,59.999994792,10515.464,20350.515,16875.0,BIO,INSECT,,,REGULA,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1849,4.765693511,8.941819984,25374.358,48973.02,26250.0,BIO,MURCIE,PHYLLO,BUSQUE,REGULA,G049_20220329_193000.WAV,G049_20220329_193000.txt,G049
1850,0.0,59.999994792,742.268,18371.134,6750.0,BIO,AVEVOC,PSITTA,,MUYBUE,G049_20220403_060000.WAV,G049_20220403_060000.txt,G049
1851,8.267326015,12.821781065,6432.99,7298.969,6750.0,BIO,INSECT,,,BUENO,G049_20220403_060000.WAV,G049_20220403_060000.txt,G049
1852,0.0,59.999994792,5628.866,6061.856,6000.0,BIO,INSECT,,,BUENO,G049_20220403_060000.WAV,G049_20220403_060000.txt,G049
1853,0.0,59.999994792,0.0,680.412,0.0,BIO,AVEVOC,,,BUENO,G049_20220403_060000.WAV,G049_20220403_060000.txt,G049
1854,0.0,59.999994792,0.0,247.423,0.0,ANT,,,,,G049_20220403_060000.WAV,G049_20220403_060000.txt,G049
1855,0.0,38.861382765,2597.938,3773.196,3750.0,BIO,HERPET,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1856,0.0,59.999994792,804.124,2288.66,1500.0,BIO,HERPET,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1857,0.0,59.999994792,3278.351,4701.031,4125.0,BIO,INSECT,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1858,0.0,59.999994792,7484.536,8536.082,7875.0,BIO,INSECT,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1859,0.0,59.999994792,6061.856,6865.979,6750.0,BIO,INSECT,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1860,29.95049245,35.247521693,10144.33,10886.598,10500.0,BIO,INSECT,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1861,49.356431359,56.089104042,10082.474,10886.598,10500.0,BIO,INSECT,,,BUENO,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1862,0.0,59.999994792,6247.423,10206.186,7125.0,BIO,INSECT,,,REGULA,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1863,0.0,59.999994792,10577.32,23381.443,16875.0,BIO,INSECT,,,REGULA,G049_20220405_200000.WAV,G049_20220405_200000.txt,G049
1864,0.0,59.999994792,5938.144,6371.134,6000.0,BIO,INSECT,,,REGULA,G049_20220421_053000.WAV,G049_20220421_053000.txt,G049
1865,0.0,59.999994792,6680.412,8226.804,7500.0,BIO,INSECT,,,REGULA,G049_20220421_053000.WAV,G049_20220421_053000.txt,G049
1866,0.0,58.118806836,1484.536,12123.711,4875.0,BIO,AVEVOC,PSITTA,,BUENO,G049_20220424_063000.WAV,G049_20220424_063000.txt,G049
1867,0.0,59.999994792,6680.412,7546.392,7125.0,BIO,INSECT,,,BUENO,G049_20220424_063000.WAV,G049_20220424_063000.txt,G049
1868,0.0,59.999994792,0.0,7608.247,375.0,BIO,AVEVOC,PSITTA,,BUENO,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1869,0.0,59.999994792,0.0,1113.402,375.0,ANT,INDETE,,,,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1870,0.0,59.999994792,9958.763,10577.32,10125.0,BIO,INSECT,,,BUENO,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1871,0.0,59.999994792,6865.979,7298.969,7125.0,BIO,INSECT,,,BUENO,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1872,0.0,59.999994792,14721.649,26356.136,20625.0,BIO,INSECT,,,BUENO,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1873,50.64355996,57.524747482,2226.804,2783.505,2625.0,BIO,AVEVOC,MILCHI,,BUENO,G049_20220424_173000.WAV,G049_20220424_173000.txt,G049
1874,0.0,59.999994792,3079.903,3602.906,3375.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1875,0.0,59.999994792,3602.906,3951.574,3750.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1876,0.0,59.999994792,4765.133,5288.136,5250.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1877,0.0,59.999994792,4009.685,4765.133,4500.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1878,0.0,59.999994792,5230.024,6276.029,5250.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1879,0.0,59.999994792,7205.811,7903.148,7500.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1880,9.257424939,10.049504078,9878.935,21617.433,15000.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1881,35.792076101,37.821778895,8891.041,23302.663,13125.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1882,49.306926413,49.702965983,9123.487,20571.429,13875.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1883,0.0,59.999994792,10401.937,20164.649,14625.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1884,0.0,59.999994792,8077.482,8949.153,8625.0,BIO,INSECT,,,REGULA,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1885,42.871283407,59.999994792,2498.789,2963.68,2625.0,BIO,INSECT,,,BUENO,G050_20220323_193000.WAV,G050_20220323_193000.txt,G050
1886,7.326732037,54.059401248,1422.68,2597.938,2250.0,BIO,AVEVOC,XIPSUS,,MUYBUE,G050_20220328_060000.WAV,G050_20220328_060000.txt,G050
1887,0.0,59.999994792,3958.763,4762.887,4500.0,BIO,INSECT,,,BUENO,G050_20220328_060000.WAV,G050_20220328_060000.txt,G050
1888,0.0,59.999994792,6989.691,7793.814,7500.0,BIO,INSECT,,,REGULA,G050_20220328_060000.WAV,G050_20220328_060000.txt,G050
1889,5.792078705,59.999994792,3835.052,18804.124,10125.0,BIO,INSECT,,,REGULA,G050_20220328_060000.WAV,G050_20220328_060000.txt,G050
1890,0.346534623,59.999994792,6556.701,6865.979,6750.0,BIO,INSECT,,,REGULA,G050_20220328_060000.WAV,G050_20220328_060000.txt,G050
1891,0.0,59.999994792,247.423,2288.66,1500.0,BIO,HERPET,,,REGULA,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1892,0.0,59.999994792,2536.082,3340.206,3000.0,BIO,INSECT,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1893,0.0,59.999994792,4515.464,5814.433,5250.0,BIO,INSECT,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1894,0.0,59.999994792,6742.268,7422.68,7125.0,BIO,INSECT,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1895,0.346534623,59.257420599,18309.278,19422.68,18750.0,BIO,INSECT,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1896,0.544554408,59.999994792,8288.66,10268.041,9000.0,BIO,INSECT,,,REGULA,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1897,0.0,59.999994792,3463.918,3958.763,3750.0,BIO,INSECT,,,REGULA,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1898,0.0,59.999994792,7608.247,8350.515,7875.0,BIO,INSECT,,,REGULA,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1899,52.821777593,56.584153504,8474.227,23443.299,15000.0,BIO,INSECT,,,REGULA,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1900,0.040176518,59.541599929,34867.925,44830.189,39000.0,BIO,INSECT,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1901,33.894611456,37.900216826,25078.652,34516.854,27750.0,,INDETE,,,BUENO,G050_20220330_200000.WAV,G050_20220330_200000.txt,G050
1902,7.524751822,59.999994792,1546.392,2474.227,2250.0,BIO,AVEVOC,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1903,0.0,59.999994792,0.0,742.268,375.0,BIO,AVEVOC,MOMSUB,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1904,0.0,59.999994792,2783.505,3340.206,3000.0,BIO,INSECT,,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1905,0.0,59.306925545,4886.598,5567.01,5250.0,BIO,INSECT,,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1906,0.0,59.999994792,3958.763,4762.887,4500.0,BIO,INSECT,,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1907,11.336632679,18.712869663,6865.979,7360.825,7125.0,BIO,INSECT,,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1908,1.188118709,59.999994792,10639.175,23628.866,17250.0,BIO,INSECT,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1909,25.297027507,26.683166001,8103.093,34770.386,20250.0,BIO,INSECT,,,BUENO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1910,0.0,59.999994792,6804.124,8041.237,7500.0,BIO,INSECT,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1911,0.0,59.999994792,6185.567,6618.557,6375.0,BIO,INSECT,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1912,0.0,59.999994792,3463.918,3835.052,3750.0,BIO,INSECT,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1913,0.0,59.999994792,8474.227,10268.041,9750.0,BIO,INSECT,,,REGULA,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1914,27.283234635,29.236817831,26870.058,40406.102,31500.0,BIO,MURCIE,,,MUYMAL,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1915,42.72388998,45.698311812,24647.722,38789.858,28875.0,BIO,MURCIE,MOL_SP,BUSQUE,MALO,G050_20220415_053000.WAV,G050_20220415_053000.txt,G050
1916,0.0,59.999994792,0.0,39092.784,8250.0,GEO,LLUVIA,,,,G050_20220418_063000.WAV,G050_20220418_063000.txt,G050
1917,50.64355996,56.188113934,1731.959,2412.371,2250.0,BIO,AVEVOC,RUPMAG,,MALO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1918,0.0,59.999994792,3402.062,4020.619,3750.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1919,0.099009892,59.999994792,4268.041,4948.454,4500.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1920,0.0,59.999994792,6927.835,7917.526,7500.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1921,0.0,59.999994792,8164.948,9030.928,8625.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1922,0.0,59.999994792,10886.598,11690.722,11250.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1923,10.495048594,11.485147518,12680.412,21463.918,16500.0,BIO,INSECT,,,BUENO,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1924,18.960394394,20.44554278,11010.309,19979.381,15000.0,BIO,INSECT,,,REGULA,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1925,0.297029677,59.999994792,9278.351,10515.464,9750.0,BIO,INSECT,,,REGULA,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1926,0.0,59.999994792,5628.866,6804.124,6375.0,BIO,INSECT,,,REGULA,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1927,0.0,59.999994792,0.0,618.557,0.0,ANT,,,,,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1928,31.138611158,58.415836513,5072.165,5938.144,5625.0,BIO,INSECT,,,REGULA,G050_20220418_173000.WAV,G050_20220418_173000.txt,G050
1929,3.316831395,23.613859336,2597.938,3216.495,3000.0,BIO,INSECT,,,BUENO,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1930,0.0,59.999994792,3525.773,4082.474,3750.0,BIO,INSECT,,,BUENO,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1931,0.0,59.999994792,5195.876,6309.278,5625.0,BIO,INSECT,,,BUENO,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1932,0.0,59.999994792,6804.124,7360.825,7125.0,BIO,INSECT,,,REGULA,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1933,0.0,59.999994792,8226.804,9340.206,8625.0,BIO,INSECT,,,REGULA,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1934,0.495049462,59.999994792,9649.485,21896.907,15375.0,BIO,INSECT,,,REGULA,G051_20220324_193000.WAV,G051_20220324_193000.txt,G051
1935,0.0,59.999994792,5257.732,9154.639,7500.0,BIO,INSECT,,,REGULA,G051_20220328_080000.WAV,G051_20220328_080000.txt,G051
1936,0.0,59.999994792,3463.918,3835.052,3750.0,BIO,INSECT,,,REGULA,G051_20220328_080000.WAV,G051_20220328_080000.txt,G051
1937,0.594059354,19.059404286,4268.041,4639.175,4500.0,BIO,INSECT,,,REGULA,G051_20220328_080000.WAV,G051_20220328_080000.txt,G051
1938,57.574252428,59.257420599,1360.825,6309.278,5625.0,BIO,INSECT,,,REGULA,G051_20220328_080000.WAV,G051_20220328_080000.txt,G051
1939,7.227722145,17.722770739,12494.845,23567.01,16875.0,BIO,INSECT,,,BUENO,G051_20220330_173000.WAV,G051_20220330_173000.txt,G051
1940,24.455443422,24.900987937,5876.289,23752.577,7875.0,BIO,INSECT,,,BUENO,G051_20220330_173000.WAV,G051_20220330_173000.txt,G051
1941,0.0,59.999994792,3216.495,4082.474,3750.0,BIO,INSECT,,,BUENO,G051_20220330_173000.WAV,G051_20220330_173000.txt,G051
1942,0.0,59.999994792,0.0,1793.814,750.0,ANT,HERRAM,,,,G051_20220330_173000.WAV,G051_20220330_173000.txt,G051
1943,0.0,59.999994792,309.278,2969.072,1500.0,BIO,HERPET,,,MUYMAL,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1944,0.0,59.999994792,3402.062,4020.619,3750.0,BIO,INSECT,,,BUENO,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1945,0.0,59.999994792,5134.021,5814.433,5625.0,BIO,INSECT,,,BUENO,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1946,0.0,52.821777593,4453.608,5257.732,5250.0,BIO,INSECT,,,BUENO,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1947,0.0,59.999994792,7670.103,8536.082,7875.0,BIO,INSECT,,,BUENO,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1948,0.0,59.999994792,6494.845,6804.124,6750.0,BIO,INSECT,,,REGULA,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1949,0.0,59.999994792,6804.124,8474.227,7875.0,BIO,INSECT,,,REGULA,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1950,18.069305362,19.207919125,10020.619,20041.237,15750.0,BIO,INSECT,,,REGULA,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
1951,31.145912442,44.057843139,21213.203,27341.462,23625.0,BIO,INSECT,,,BUENO,G051_20220330_200000.WAV,G051_20220330_200000.txt,G051
